Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
152, b-SLICE,  151, 34.08,      48696, 0,-4282554.00,29.741,15, 150 ,152 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.77%, 10.35%,  0.00%,  1.99%, 71.86%,  7.03%, 15445.63, 910.46, 937.56, 19986.75 , 0, 255, 96.82, 84, 171, 139.03, 89, 205, 118.33, 0.00%, 89.11%,0.00%, 6.65%, 4.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.64%,0.00%, 34.53%, 18.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 6.0, 49.0, 0.0, 904.0, 5.548, 277
153, P-SLICE,  156, 32.84,     188744, 0,-4338086.00,28.000,11, 152 , -, 3.41%,  5.61%,  6.52%, 1.19%,  0.85%,  3.34%, 0.00%,  7.53%, 25.06%,  0.00%,  2.28%, 36.70%,  7.53%, 17787.34, 968.35, 1024.89, 37284.31 , 0, 255, 96.23, 83, 171, 139.00, 91, 205, 118.32, 26.09%, 61.41%,0.00%, 5.69%, 6.94%, 0.00%, 0.00%, 0.00%, 0.00%, 13.37%, 24.36%,0.00%, 25.96%, 36.25%, 0.00%, 0.00%, 0.00%, 0.00%, 115.0, 0.0, 19.0, 0.0, 108.0, 0.0, 641.0, 9.102, 637
154, B-SLICE,  154, 33.36,      62744, 0,-4290172.00,30.271,14, 152 ,156 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.13%, 10.22%,  0.00%,  1.10%, 69.93%,  5.63%, 15788.15, 936.73, 975.60, 22326.86 , 0, 255, 96.36, 82, 171, 139.02, 91, 203, 118.35, 0.00%, 84.20%,0.00%, 8.55%, 7.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.69%,0.00%, 34.92%, 25.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 139.0, 11.0, 64.0, 0.0, 900.0, 5.703, 149
155, b-SLICE,  153, 34.16,      36240, 0,3.79,29.741,16, 152 ,154 156 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.39%,  6.34%,  0.00%,  0.91%, 79.12%,  5.24%, 15451.81, 927.09, 983.74, 18663.43 , 0, 255, 96.53, 81, 171, 139.03, 91, 206, 118.33, 0.00%, 90.47%,0.00%, 4.23%, 5.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.19%,0.00%, 24.73%, 26.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 136.0, 8.0, 49.0, 1.0, 915.0, 4.491, 153
156, b-SLICE,  155, 34.10,      38512, 0,-4288412.00,29.741,15, 154 ,156 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.46%,  6.33%,  0.00%,  0.74%, 78.42%,  5.05%, 15422.14, 936.75, 967.22, 19059.17 , 0, 255, 96.36, 83, 171, 139.04, 91, 204, 118.37, 0.00%, 89.23%,0.00%, 4.54%, 6.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.78%,0.00%, 25.28%, 26.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 138.0, 2.0, 46.0, 0.0, 908.0, 6.490, 216
157, P-SLICE,  160, 32.46,     216216, 0,-4355155.00,28.000,11, 156 , -, 2.76%,  6.04%,  7.96%, 0.94%,  1.38%,  3.23%, 0.00%,  7.42%, 24.90%,  0.00%,  1.43%, 36.17%,  7.78%, 18902.36, 1087.63, 1095.37, 40105.44 , 0, 255, 95.69, 81, 171, 139.02, 90, 206, 118.36, 27.83%, 59.85%,0.00%, 4.58%, 7.69%, 0.00%, 0.00%, 0.00%, 0.00%, 13.98%, 23.23%,0.00%, 22.51%, 40.29%, 0.00%, 0.00%, 0.00%, 0.00%, 120.0, 0.0, 19.0, 0.0, 107.0, 0.0, 309.0, 8.376, 597
158, B-SLICE,  158, 33.08,      63472, 0,-4299624.00,30.271,14, 156 ,160 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.96%,  8.46%,  0.00%,  1.12%, 72.16%,  5.30%, 15614.97, 912.72, 969.78, 23101.45 , 0, 255, 95.95, 84, 171, 139.02, 90, 204, 118.37, 0.00%, 84.82%,0.00%, 8.21%, 7.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.14%,0.00%, 34.51%, 22.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 9.0, 60.0, 1.0, 896.0, 5.506, 208
159, b-SLICE,  157, 33.92,      39744, 0,3.98,29.741,16, 156 ,158 160 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.97%,  7.01%,  0.00%,  1.02%, 79.53%,  3.49%, 15608.03, 919.95, 994.07, 19319.54 , 0, 255, 96.04, 83, 171, 138.98, 91, 205, 118.33, 0.00%, 89.89%,0.00%, 4.44%, 5.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.12%,0.00%, 27.35%, 33.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 9.0, 48.0, 3.0, 910.0, 4.754, 90
160, b-SLICE,  159, 34.06,      47784, 0,-4311442.00,29.741,15, 158 ,160 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.97%,  9.29%,  0.00%,  1.33%, 74.66%,  5.75%, 15793.03, 919.89, 970.27, 19628.95 , 0, 255, 95.83, 83, 171, 139.00, 91, 204, 118.34, 0.00%, 89.28%,0.00%, 4.72%, 6.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.25%,0.00%, 26.98%, 29.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 3.0, 49.0, 0.0, 904.0, 5.405, 214
161, P-SLICE,  164, 32.43,     187440, 0,-4339156.00,28.000,11, 160 , -, 2.67%,  4.53%,  4.58%, 1.48%,  0.85%,  3.04%, 0.00%,  7.76%, 22.64%,  0.00%,  1.69%, 42.44%,  8.31%, 18014.92, 1046.44, 1043.31, 38410.31 , 0, 255, 95.47, 83, 171, 138.96, 90, 204, 118.30, 19.08%, 68.44%,0.00%, 5.79%, 6.78%, 0.00%, 0.00%, 0.00%, 0.00%, 14.16%, 26.36%,0.00%, 21.62%, 38.01%, 0.00%, 0.00%, 0.00%, 0.00%, 116.0, 0.0, 19.0, 0.0, 93.0, 0.0, 310.0, 8.920, 744
162, B-SLICE,  162, 33.35,      68216, 0,-4322600.00,30.271,14, 160 ,164 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.43%, 11.37%,  0.00%,  1.85%, 69.85%,  5.51%, 16634.92, 1010.57, 1030.07, 23863.95 , 0, 255, 95.55, 84, 171, 139.03, 91, 205, 118.37, 0.00%, 85.99%,0.00%, 6.91%, 7.18%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.29%,0.00%, 37.93%, 22.79%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 243.0, 7.0, 62.0, 0.0, 667.0, 6.476, 333
163, b-SLICE,  161, 33.98,      39768, 0,4.05,29.741,16, 160 ,162 164 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.42%,  6.94%,  0.00%,  0.98%, 79.46%,  4.21%, 16352.46, 1028.56, 1048.72, 19761.35 , 0, 255, 95.60, 84, 171, 139.04, 89, 203, 118.38, 0.00%, 90.50%,0.00%, 4.11%, 5.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.78%,0.00%, 30.83%, 26.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 242.0, 5.0, 54.0, 0.0, 683.0, 5.760, 227
164, b-SLICE,  163, 34.22,      37216, 0,-4289873.00,29.741,15, 162 ,164 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.54%,  6.81%,  0.00%,  1.13%, 78.65%,  5.88%, 15958.64, 1011.51, 1004.65, 19379.37 , 0, 255, 95.56, 85, 171, 139.02, 91, 205, 118.36, 0.00%, 91.26%,0.00%, 3.21%, 5.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.72%,0.00%, 23.80%, 25.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 244.0, 0.0, 49.0, 0.0, 674.0, 6.737, 188
165, P-SLICE,  168, 32.47,     184672, 0,-4320330.00,28.000,11, 164 , -, 2.43%,  4.27%,  4.14%, 1.21%,  0.82%,  2.53%, 0.00%,  6.51%, 24.58%,  0.00%,  1.85%, 44.25%,  7.41%, 17916.16, 1007.62, 1030.68, 38087.45 , 0, 253, 95.43, 83, 171, 138.96, 91, 205, 118.33, 17.75%, 71.63%,0.00%, 5.14%, 5.53%, 0.00%, 0.00%, 0.00%, 0.00%, 11.88%, 24.11%,0.00%, 23.97%, 40.04%, 0.00%, 0.00%, 0.00%, 0.00%, 224.0, 0.0, 20.0, 0.0, 102.0, 0.0, 416.0, 8.647, 672
166, B-SLICE,  166, 33.23,      61904, 0,-4320408.00,30.271,14, 164 ,168 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.80%,  8.26%,  0.00%,  1.22%, 74.79%,  4.92%, 16109.31, 987.99, 1001.65, 23788.12 , 0, 255, 95.51, 82, 171, 138.99, 91, 205, 118.35, 0.00%, 87.38%,0.00%, 6.66%, 6.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.66%,0.00%, 35.09%, 22.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 9.0, 64.0, 1.0, 667.0, 5.134, 324
167, b-SLICE,  165, 34.03,      34816, 0,4.20,29.741,16, 164 ,166 168 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.25%,  4.91%,  0.00%,  0.86%, 83.77%,  3.21%, 15798.90, 998.40, 1018.34, 19582.02 , 0, 255, 95.51, 80, 171, 139.00, 89, 204, 118.35, 0.00%, 92.05%,0.00%, 2.55%, 5.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.38%,0.00%, 29.62%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 132.0, 10.0, 58.0, 0.0, 681.0, 4.615, 440
168, b-SLICE,  167, 34.14,      35296, 0,-4284399.00,29.741,15, 166 ,168 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.75%,  5.38%,  0.00%,  0.65%, 80.49%,  4.73%, 15496.69, 977.35, 977.85, 18903.04 , 0, 255, 95.53, 84, 171, 139.01, 89, 205, 118.37, 0.00%, 90.26%,0.00%, 3.26%, 6.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 25.32%, 24.68%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 4.0, 41.0, 0.0, 674.0, 5.801, 149
169, P-SLICE,  172, 32.48,     193576, 0,-4247636.00,28.000,11, 168 , -, 3.10%,  6.65%,  7.91%, 0.98%,  1.03%,  2.46%, 0.00%,  8.12%, 26.38%,  0.00%,  2.02%, 33.98%,  7.37%, 17238.34, 1022.25, 999.93, 37118.22 , 0, 255, 95.36, 81, 171, 138.76, 91, 206, 118.47, 29.62%, 56.90%,0.00%, 5.72%, 7.89%, 0.00%, 0.00%, 0.00%, 0.00%, 11.12%, 23.33%,0.00%, 27.06%, 38.43%, 0.00%, 0.00%, 0.00%, 0.00%, 114.0, 0.0, 19.0, 0.0, 107.0, 0.0, 413.0, 9.389, 731
170, B-SLICE,  170, 32.87,      72848, 0,-4332347.00,30.271,14, 168 ,172 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.26%, 10.20%,  0.00%,  1.32%, 67.57%,  5.65%, 16229.05, 1001.28, 1031.54, 23664.21 , 0, 255, 95.37, 82, 171, 138.78, 91, 203, 118.49, 0.00%, 81.59%,0.00%, 9.01%, 9.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.60%,0.00%, 32.89%, 26.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 139.0, 9.0, 70.0, 1.0, 666.0, 5.747, 150
171, b-SLICE,  169, 33.67,      35496, 0,3.75,29.741,16, 168 ,170 172 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.96%,  4.46%,  0.00%,  0.66%, 83.23%,  2.68%, 15529.73, 952.07, 994.61, 18826.50 , 0, 255, 95.44, 81, 171, 139.00, 91, 204, 118.40, 0.00%, 90.26%,0.00%, 4.28%, 5.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.86%,0.00%, 30.80%, 26.34%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 11.0, 51.0, 0.0, 680.0, 4.570, 115
172, b-SLICE,  171, 34.13,      38208, 0,-4258022.00,29.741,15, 170 ,172 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.30%,  6.67%,  0.00%,  1.13%, 76.89%,  6.01%, 15108.73, 982.77, 988.15, 18317.81 , 0, 255, 95.45, 83, 171, 138.80, 91, 204, 118.51, 0.00%, 89.36%,0.00%, 4.41%, 6.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.68%,0.00%, 23.32%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 138.0, 5.0, 42.0, 0.0, 673.0, 5.773, 306
173, P-SLICE,  176, 32.18,     200296, 0,-4209435.00,28.000,11, 172 , -, 2.44%,  5.77%,  5.85%, 1.36%,  1.08%,  2.73%, 0.00%,  5.85%, 24.25%,  0.00%,  2.02%, 41.23%,  7.40%, 17403.04, 1018.51, 1021.66, 40071.96 , 0, 255, 95.30, 83, 171, 138.70, 91, 205, 118.43, 23.10%, 67.41%,0.00%, 4.40%, 5.22%, 0.00%, 0.00%, 0.00%, 0.00%, 13.34%, 24.31%,0.00%, 28.57%, 33.78%, 0.00%, 0.00%, 0.00%, 0.00%, 120.0, 0.0, 18.0, 0.0, 103.0, 0.0, 308.0, 7.903, 698
174, B-SLICE,  174, 33.11,      79072, 0,-4235094.00,30.271,14, 172 ,176 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.13%, 11.02%,  0.00%,  1.83%, 65.85%,  7.18%, 15724.77, 966.17, 990.48, 24519.48 , 0, 255, 95.37, 82, 171, 138.77, 91, 203, 118.48, 0.00%, 82.30%,0.00%, 10.45%, 7.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.97%,0.00%, 34.12%, 20.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 142.0, 14.0, 73.0, 1.0, 671.0, 5.586, 270
175, b-SLICE,  173, 33.98,      37240, 0,3.58,29.741,16, 172 ,174 176 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.81%,  6.08%,  0.00%,  0.81%, 79.06%,  4.24%, 14690.07, 957.41, 949.93, 17918.71 , 0, 255, 95.46, 83, 171, 138.80, 91, 205, 118.51, 0.00%, 88.93%,0.00%, 4.63%, 6.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.43%,0.00%, 30.18%, 24.39%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 140.0, 11.0, 44.0, 1.0, 687.0, 4.344, 196
176, b-SLICE,  175, 33.89,      50480, 0,-4193866.00,29.741,15, 174 ,176 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.07%,  9.00%,  0.00%,  2.03%, 71.77%,  6.13%, 15215.52, 946.11, 945.49, 19879.15 , 0, 255, 95.45, 83, 171, 138.78, 91, 204, 118.49, 0.00%, 86.65%,0.00%, 7.03%, 6.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.56%,0.00%, 34.02%, 18.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 141.0, 5.0, 50.0, 1.0, 679.0, 6.091, 221
177, P-SLICE,  180, 32.30,     187840, 0,-4198254.00,28.000,11, 176 , -, 2.06%,  4.09%,  4.92%, 1.28%,  0.68%,  2.19%, 0.00%,  6.25%, 24.64%,  0.00%,  2.32%, 43.10%,  8.49%, 17324.47, 989.06, 1005.12, 36884.59 , 0, 255, 95.23, 84, 171, 138.70, 89, 203, 118.45, 18.40%, 71.34%,0.00%, 5.76%, 4.63%, 0.00%, 0.00%, 0.00%, 0.00%, 10.46%, 27.30%,0.00%, 25.86%, 36.32%, 0.00%, 0.00%, 0.00%, 0.00%, 123.0, 0.0, 19.0, 0.0, 83.0, 0.0, 315.0, 8.609, 848
178, B-SLICE,  178, 33.28,      62816, 0,-4166687.00,30.271,14, 176 ,180 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.32%,  9.01%,  0.00%,  0.91%, 72.08%,  6.68%, 15380.18, 946.30, 969.90, 22608.24 , 0, 255, 95.33, 84, 171, 138.74, 90, 204, 118.47, 0.00%, 86.52%,0.00%, 7.31%, 6.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.70%,0.00%, 31.05%, 23.24%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 241.0, 7.0, 61.0, 0.0, 669.0, 6.704, 328
179, b-SLICE,  177, 34.06,      36864, 0,3.90,29.741,16, 176 ,178 180 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.98%,  6.57%,  0.00%,  1.34%, 78.29%,  4.82%, 14697.26, 942.71, 964.48, 17632.01 , 0, 255, 95.35, 81, 171, 138.74, 90, 206, 118.47, 0.00%, 89.81%,0.00%, 3.51%, 6.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.42%,0.00%, 25.00%, 26.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 239.0, 4.0, 54.0, 0.0, 684.0, 6.413, 270
180, b-SLICE,  179, 33.98,      38920, 0,-4112957.00,29.741,15, 178 ,180 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.11%,  6.48%,  0.00%,  0.96%, 77.20%,  6.25%, 14537.25, 931.59, 936.12, 17641.36 , 0, 255, 95.33, 85, 171, 138.76, 91, 205, 118.49, 0.00%, 89.51%,0.00%, 3.56%, 7.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.67%,0.00%, 23.54%, 23.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 241.0, 0.0, 45.0, 0.0, 677.0, 6.234, 453
181, P-SLICE,  184, 32.13,     193000, 0,-4176831.00,28.000,11, 180 , -, 3.27%,  5.23%,  5.96%, 1.29%,  0.82%,  2.80%, 0.00%,  7.23%, 24.99%,  0.00%,  2.11%, 39.98%,  6.31%, 17074.23, 976.08, 987.01, 36850.94 , 0, 255, 95.12, 80, 171, 138.68, 89, 204, 118.50, 23.50%, 64.79%,0.00%, 5.40%, 6.35%, 0.00%, 0.00%, 0.00%, 0.00%, 12.81%, 21.97%,0.00%, 25.62%, 39.60%, 0.00%, 0.00%, 0.00%, 0.00%, 222.0, 0.0, 19.0, 0.0, 103.0, 0.0, 418.0, 8.463, 712
182, B-SLICE,  182, 33.24,      67208, 0,-4162457.00,30.271,14, 180 ,184 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.85%,  9.51%,  0.00%,  1.19%, 70.42%,  7.03%, 15115.38, 937.73, 951.09, 21969.19 , 0, 255, 95.23, 84, 171, 138.72, 91, 205, 118.51, 0.00%, 85.57%,0.00%, 7.47%, 6.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.38%,0.00%, 30.98%, 22.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 11.0, 71.0, 0.0, 670.0, 5.311, 304
183, b-SLICE,  181, 33.85,      39440, 0,3.67,29.741,16, 180 ,182 184 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.11%,  6.38%,  0.00%,  1.44%, 78.53%,  4.54%, 14938.23, 924.84, 963.77, 18304.50 , 0, 255, 95.23, 83, 171, 138.72, 90, 204, 118.50, 0.00%, 89.69%,0.00%, 4.42%, 6.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.37%,0.00%, 29.08%, 22.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 132.0, 12.0, 52.0, 4.0, 685.0, 5.018, 169
184, b-SLICE,  183, 34.06,      37648, 0,-4105950.00,29.741,15, 182 ,184 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.99%,  6.47%,  0.00%,  1.06%, 78.08%,  6.40%, 14309.96, 928.26, 912.61, 17243.56 , 0, 255, 95.24, 84, 171, 138.73, 89, 205, 118.53, 0.00%, 90.80%,0.00%, 3.33%, 5.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.57%,0.00%, 23.10%, 23.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 6.0, 46.0, 0.0, 677.0, 5.377, 348
185, P-SLICE,  188, 32.19,     192592, 0,-4125595.00,28.000,11, 184 , -, 3.39%,  6.38%,  6.62%, 1.00%,  0.92%,  2.60%, 0.00%,  7.41%, 24.27%,  0.00%,  1.68%, 37.43%,  8.30%, 17005.38, 969.02, 983.26, 37044.06 , 0, 255, 95.24, 81, 171, 138.61, 91, 204, 118.52, 26.90%, 61.12%,0.00%, 5.39%, 6.77%, 0.00%, 0.00%, 0.00%, 0.00%, 11.65%, 25.75%,0.00%, 24.80%, 37.80%, 0.00%, 0.00%, 0.00%, 0.00%, 115.0, 0.0, 19.0, 0.0, 113.0, 0.0, 411.0, 8.691, 823
186, B-SLICE,  186, 33.47,      62912, 0,-4105396.00,30.271,14, 184 ,188 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.02%,  8.54%,  0.00%,  0.97%, 71.60%,  6.86%, 15038.25, 930.64, 922.53, 21763.20 , 0, 255, 95.30, 82, 171, 138.67, 91, 205, 118.55, 0.00%, 85.69%,0.00%, 7.29%, 7.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.82%,0.00%, 28.97%, 23.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 140.0, 11.0, 63.0, 0.0, 671.0, 5.760, 296
187, b-SLICE,  185, 33.85,      37096, 0,3.73,29.741,16, 184 ,186 188 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.96%,  6.38%,  0.00%,  0.74%, 78.55%,  5.37%, 14384.23, 925.11, 929.00, 17201.36 , 0, 253, 95.19, 83, 171, 138.70, 91, 205, 118.54, 0.00%, 89.79%,0.00%, 3.65%, 6.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.92%,0.00%, 30.11%, 20.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 137.0, 9.0, 51.0, 1.0, 688.0, 4.568, 80
188, b-SLICE,  187, 33.95,      36984, 0,-4059031.00,29.741,15, 186 ,188 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.57%,  6.33%,  0.00%,  1.24%, 77.58%,  5.29%, 14264.26, 921.27, 906.09, 17346.85 , 0, 255, 95.33, 83, 171, 138.68, 91, 204, 118.57, 0.00%, 89.05%,0.00%, 2.81%, 8.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.65%,0.00%, 24.02%, 25.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 140.0, 3.0, 43.0, 0.0, 680.0, 5.552, 330
189, P-SLICE,  192, 32.57,     188216, 0,-4137828.00,28.000,11, 188 , -, 4.17%,  7.26%,  7.58%, 0.93%,  0.80%,  2.63%, 0.00%,  7.10%, 23.98%,  0.00%,  1.54%, 36.26%,  7.76%, 16859.24, 942.31, 978.92, 37528.95 , 0, 255, 95.65, 83, 171, 138.56, 91, 205, 118.52, 30.53%, 58.16%,0.00%, 4.65%, 6.75%, 0.00%, 0.00%, 0.00%, 0.00%, 11.58%, 24.72%,0.00%, 24.72%, 38.98%, 0.00%, 0.00%, 0.00%, 0.00%, 120.0, 0.0, 20.0, 0.0, 100.0, 0.0, 310.0, 8.742, 958
190, B-SLICE,  190, 33.47,      67896, 0,-4101930.00,30.271,14, 188 ,192 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.76%,  9.90%,  0.00%,  0.96%, 70.29%,  7.08%, 15053.53, 918.90, 933.59, 22272.75 , 0, 255, 95.61, 82, 171, 138.60, 91, 203, 118.54, 0.00%, 85.62%,0.00%, 7.33%, 7.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.90%,0.00%, 26.65%, 28.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 142.0, 11.0, 74.0, 0.0, 671.0, 5.787, 359
191, b-SLICE,  189, 33.94,      39000, 0,3.71,29.741,16, 188 ,190 192 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.51%,  6.59%,  0.00%,  0.81%, 79.25%,  4.84%, 14736.42, 927.90, 940.61, 17905.73 , 0, 255, 95.36, 81, 171, 138.62, 91, 206, 118.54, 0.00%, 90.28%,0.00%, 3.92%, 5.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.15%,0.00%, 28.57%, 25.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 138.0, 9.0, 50.0, 0.0, 685.0, 4.981, 164
192, b-SLICE,  191, 34.02,      41808, 0,-4079009.00,29.741,15, 190 ,192 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.98%,  6.35%,  0.00%,  0.93%, 77.45%,  6.29%, 14450.79, 910.67, 914.54, 17950.41 , 0, 255, 95.70, 83, 171, 138.62, 91, 204, 118.56, 0.00%, 89.60%,0.00%, 3.36%, 7.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.19%,0.00%, 22.30%, 24.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 141.0, 3.0, 45.0, 0.0, 679.0, 6.075, 424
